COMPENSATION_ID,PERIOD_START,PERIOD_END,LOBBYIST_ID,COMPENSATION_AMOUNT,CLIENT_ID,CREATED_DATE
29401,2014-07-01,2014-09-30,21384,6000,12102,2014-10-21
29402,2014-07-01,2014-09-30,21326,500,22527,2014-10-21
29403,2014-07-01,2014-09-30,21326,3000,21362,2014-10-21
29404,2014-07-01,2014-09-30,21384,18000,15383,2014-10-21
29406,2014-07-01,2014-09-30,21384,15000,15381,2014-10-21
29408,2014-07-01,2014-09-30,21326,500,17923,2014-10-21
29409,2014-07-01,2014-09-30,21384,10000,15384,2014-10-21
29410,2014-07-01,2014-09-30,21326,1000,12310,2014-10-21
29416,2014-07-01,2014-09-30,21326,500,21922,2014-10-21
29417,2014-07-01,2014-09-30,21384,15000,23765,2014-10-21
29419,2014-07-01,2014-09-30,21326,1000,18641,2014-10-21
29421,2014-01-01,2014-03-31,21443,2600,22042,2014-10-21
29422,2014-01-01,2014-03-31,21443,2500,22041,2014-10-21
29423,2014-07-01,2014-09-30,21443,2500,22041,2014-10-21
29424,2014-07-01,2014-09-30,21443,2500,20303,2014-10-21
29425,2014-01-01,2014-03-31,21443,3500,20303,2014-10-21
29426,2014-04-01,2014-06-30,21443,2500,20303,2014-10-21
29428,2014-07-01,2014-09-30,21443,8000,21065,2014-10-21
29429,2014-04-01,2014-06-30,21443,1000,21065,2014-10-21
29430,2014-01-01,2014-03-31,21443,4000,21065,2014-10-21
29431,2014-01-01,2014-03-31,21443,2500,20302,2014-10-21
29432,2014-04-01,2014-06-30,21443,1000,20302,2014-10-21
29433,2014-07-01,2014-09-30,21443,1500,20302,2014-10-21
29434,2014-01-01,2014-03-31,21443,2500,20305,2014-10-21
29435,2014-04-01,2014-06-30,21443,500,20305,2014-10-21
29436,2014-07-01,2014-09-30,21443,550,16874,2014-10-21
29437,2014-04-01,2014-06-30,21443,1000,21035,2014-10-21
29438,2014-07-01,2014-09-30,21443,2500,21035,2014-10-21
29439,2014-01-01,2014-03-31,21443,3500,17905,2014-10-21
29441,2014-04-01,2014-06-30,21443,1500,21441,2014-10-21
29442,2014-01-01,2014-03-31,21444,1000,21524,2014-10-21
29443,2014-01-01,2014-03-31,21444,1000,20681,2014-10-21
29444,2014-07-01,2014-09-30,17770,15000,12112,2014-10-21
29445,2014-07-01,2014-09-30,17770,15000,16877,2014-10-21
29446,2014-07-01,2014-09-30,17770,1200,12114,2014-10-21
29447,2014-07-01,2014-09-30,17770,22500,21527,2014-10-21
29461,2014-04-01,2014-06-30,21461,1252,12990,2014-10-22
29462,2014-01-01,2014-03-31,21461,3375,12990,2014-10-22
29463,2014-07-01,2014-09-30,21461,595,23281,2014-10-22
29467,2014-01-01,2014-03-31,21461,1090,16945,2014-10-22
29468,2014-04-01,2014-06-30,21461,1666,16851,2014-10-22
29469,2014-07-01,2014-09-30,21461,1260,23801,2014-10-22
29470,2014-07-01,2014-09-30,16621,1974,12425,2014-10-22
29471,2014-07-01,2014-09-30,21462,1000,19101,2014-10-22
29472,2014-04-01,2014-06-30,21462,1000,19101,2014-10-22
29474,2014-04-01,2014-06-30,21463,2500,21841,2014-10-22
29475,2014-01-01,2014-03-31,21463,2500,21841,2014-10-22
29476,2014-07-01,2014-09-30,16816,3000,21005,2014-10-22
29478,2014-07-01,2014-09-30,16837,400,12544,2014-10-22
29479,2014-07-01,2014-09-30,21442,300,22521,2014-10-22
29482,2014-07-01,2014-09-30,21442,500,19170,2014-10-22
29483,2014-07-01,2014-09-30,21442,500,17921,2014-10-22
29487,2014-07-01,2014-09-30,21442,1000,12478,2014-10-22
29495,2014-07-01,2014-09-30,21442,2000,22525,2014-10-22
29497,2014-07-01,2014-09-30,21442,500,22527,2014-10-22
29498,2014-07-01,2014-09-30,21442,3000,12328,2014-10-22
29499,2014-07-01,2014-09-30,21442,1000,12331,2014-10-22
29501,2014-07-01,2014-09-30,21442,500,15784,2014-10-22
29502,2014-07-01,2014-09-30,21442,1000,20103,2014-10-22
29505,2014-07-01,2014-09-30,21442,5000,12215,2014-10-22
29506,2014-07-01,2014-09-30,21442,500,17923,2014-10-22
29507,2014-07-01,2014-09-30,21442,1000,12310,2014-10-22
29513,2014-07-01,2014-09-30,21464,12000,11767,2014-10-22
29522,2014-07-01,2014-09-30,20781,1000,23421,2014-10-23
29524,2014-07-01,2014-09-30,20823,1000,23421,2014-10-23
29527,2014-07-01,2014-09-30,21442,500,20106,2014-10-23
29531,2014-07-01,2014-09-30,21442,500,22529,2014-10-23
29532,2014-07-01,2014-09-30,21442,5000,12021,2014-10-23
29533,2014-07-01,2014-09-30,21442,500,21341,2014-10-23
29539,2014-07-01,2014-09-30,21442,500,21922,2014-10-23
29541,2014-07-01,2014-09-30,21442,1000,12072,2014-10-23
29542,2014-07-01,2014-09-30,21442,1000,16344,2014-10-23
29544,2014-07-01,2014-09-30,21442,3000,12303,2014-10-23
29546,2014-07-01,2014-09-30,21442,1000,12305,2014-10-23
29548,2014-07-01,2014-09-30,21442,1000,18641,2014-10-23
29553,2014-07-01,2014-09-30,21442,2000,22526,2014-10-23
29556,2014-07-01,2014-09-30,21442,1000,21928,2014-10-23
29557,2014-07-01,2014-09-30,21442,1000,20107,2014-10-23
29572,2014-07-01,2014-09-30,21481,2000,22525,2014-10-23
29573,2014-04-01,2014-06-30,21481,1000,11602,2014-10-23
29576,2014-07-01,2014-09-30,21481,1000,12072,2014-10-23
29577,2014-04-01,2014-06-30,21481,1000,12072,2014-10-23
29579,2014-01-01,2014-03-31,21481,1000,12299,2014-10-23
29582,2014-01-01,2014-03-31,21481,3000,12478,2014-10-23
29583,2014-07-01,2014-09-30,21481,1000,12478,2014-10-23
29584,2014-04-01,2014-06-30,21481,3000,12478,2014-10-23
29585,2014-01-01,2014-03-31,21481,500,17921,2014-10-23
29586,2014-07-01,2014-09-30,21481,500,17921,2014-10-23
29587,2014-04-01,2014-06-30,21481,1000,17921,2014-10-23
29592,2014-07-01,2014-09-30,21481,1000,18641,2014-10-23
29593,2014-07-01,2014-09-30,21481,500,22529,2014-10-23
29605,2014-04-01,2014-06-30,21481,1000,19170,2014-10-23
29607,2014-07-01,2014-09-30,21481,500,19170,2014-10-23
29608,2014-07-01,2014-09-30,21481,500,17923,2014-10-23
29610,2014-01-01,2014-03-31,21481,1000,17923,2014-10-23
29615,2014-04-01,2014-06-30,21481,3000,12215,2014-10-23
29616,2014-01-01,2014-03-31,21481,2000,12215,2014-10-23
29617,2014-07-01,2014-09-30,21481,5000,12215,2014-10-23
29618,2014-07-01,2014-09-30,21481,500,22527,2014-10-23
29625,2014-04-01,2014-06-30,21481,1000,12305,2014-10-23
29626,2014-07-01,2014-09-30,21481,1000,12305,2014-10-23
29627,2014-01-01,2014-03-31,21481,1000,12305,2014-10-23
29631,2014-07-01,2014-09-30,21481,1000,12331,2014-10-23
29632,2014-04-01,2014-06-30,21481,2000,12331,2014-10-23
29634,2014-01-01,2014-03-31,21481,1000,12328,2014-10-23
29635,2014-07-01,2014-09-30,21481,3000,12328,2014-10-23
29636,2014-04-01,2014-06-30,21481,500,12328,2014-10-23
29637,2014-07-01,2014-09-30,21481,5000,12021,2014-10-23
29638,2014-04-01,2014-06-30,21481,5000,12021,2014-10-23
29639,2014-01-01,2014-03-31,21481,5000,12021,2014-10-23
29641,2014-04-01,2014-06-30,21481,1000,12303,2014-10-23
29642,2014-07-01,2014-09-30,21481,3000,12303,2014-10-23
29650,2014-07-01,2014-09-30,21481,1000,12310,2014-10-23
29651,2014-04-01,2014-06-30,21481,2000,12310,2014-10-23
29653,2014-07-01,2014-09-30,21481,500,20106,2014-10-23
29656,2014-04-01,2014-06-30,21481,500,22521,2014-10-23
29657,2014-07-01,2014-09-30,21481,300,22521,2014-10-23
29658,2014-07-01,2014-09-30,21481,500,21922,2014-10-23
29659,2014-04-01,2014-06-30,21481,500,21922,2014-10-23
29661,2014-04-01,2014-06-30,21481,500,17235,2014-10-23
29662,2014-01-01,2014-03-31,21481,500,17235,2014-10-23
29664,2014-01-01,2014-03-31,21481,500,17924,2014-10-23
29666,2014-04-01,2014-06-30,21481,500,17924,2014-10-23
29668,2014-07-01,2014-09-30,21481,500,15784,2014-10-23
29669,2014-01-01,2014-03-31,21481,500,15784,2014-10-23
29670,2014-04-01,2014-06-30,21481,1000,15784,2014-10-23
29673,2014-07-01,2014-09-30,21481,1000,16344,2014-10-23
29674,2014-01-01,2014-03-31,21481,500,16344,2014-10-23
29675,2014-04-01,2014-06-30,21481,500,16344,2014-10-23
29680,2014-04-01,2014-06-30,21481,1000,20103,2014-10-23
29682,2014-07-01,2014-09-30,21481,1000,20103,2014-10-23
29684,2014-07-01,2014-09-30,21481,500,21341,2014-10-23
29691,2014-01-01,2014-03-31,21481,5000,11687,2014-10-23
30168,2014-04-01,2014-06-30,21485,1000,11602,2014-10-23
30170,2014-01-01,2014-03-31,21485,5000,11687,2014-10-23
30173,2014-07-01,2014-09-30,21485,5000,12021,2014-10-23
30174,2014-01-01,2014-03-31,21485,5000,12021,2014-10-23
30175,2014-04-01,2014-06-30,21485,5000,12021,2014-10-23
30176,2014-07-01,2014-09-30,21485,1000,12072,2014-10-23
30178,2014-04-01,2014-06-30,21485,1000,12072,2014-10-23
30179,2014-07-01,2014-09-30,21485,5000,12215,2014-10-23
30180,2014-01-01,2014-03-31,21485,2000,12215,2014-10-23
30181,2014-04-01,2014-06-30,21485,3000,12215,2014-10-23
30183,2014-01-01,2014-03-31,21485,1000,12299,2014-10-23
30186,2014-04-01,2014-06-30,21485,1000,12303,2014-10-23
30187,2014-07-01,2014-09-30,21485,3000,12303,2014-10-23
30188,2014-07-01,2014-09-30,21485,1000,12305,2014-10-23
30189,2014-01-01,2014-03-31,21485,1000,12305,2014-10-23
30190,2014-04-01,2014-06-30,21485,1000,12305,2014-10-23
30192,2014-04-01,2014-06-30,21485,2000,12310,2014-10-23
30193,2014-07-01,2014-09-30,21485,1000,12310,2014-10-23
30197,2014-01-01,2014-03-31,21485,1000,12328,2014-10-23
30198,2014-07-01,2014-09-30,21485,3000,12328,2014-10-23
30199,2014-04-01,2014-06-30,21485,500,12328,2014-10-23
30201,2014-07-01,2014-09-30,21485,1000,12331,2014-10-23
30202,2014-04-01,2014-06-30,21485,2000,12331,2014-10-23
30206,2014-07-01,2014-09-30,21485,1000,12478,2014-10-23
30207,2014-01-01,2014-03-31,21485,3000,12478,2014-10-23
30208,2014-04-01,2014-06-30,21485,3000,12478,2014-10-23
30211,2014-07-01,2014-09-30,21485,500,15784,2014-10-23
30212,2014-04-01,2014-06-30,21485,1000,15784,2014-10-23
30213,2014-01-01,2014-03-31,21485,500,15784,2014-10-23
30216,2014-07-01,2014-09-30,21485,1000,16344,2014-10-23
30217,2014-04-01,2014-06-30,21485,500,16344,2014-10-23
30218,2014-01-01,2014-03-31,21485,500,16344,2014-10-23
30225,2014-04-01,2014-06-30,21485,500,17235,2014-10-23
30226,2014-01-01,2014-03-31,21485,500,17235,2014-10-23
30228,2014-01-01,2014-03-31,21485,500,17921,2014-10-23
30229,2014-07-01,2014-09-30,21485,500,17921,2014-10-23
30230,2014-04-01,2014-06-30,21485,1000,17921,2014-10-23
30231,2014-01-01,2014-03-31,21485,1000,17923,2014-10-23
30233,2014-07-01,2014-09-30,21485,500,17923,2014-10-23
30235,2014-01-01,2014-03-31,21485,500,17924,2014-10-23
30236,2014-04-01,2014-06-30,21485,500,17924,2014-10-23
30237,2014-07-01,2014-09-30,21485,1000,18641,2014-10-23
30246,2014-07-01,2014-09-30,21485,500,19170,2014-10-23
30247,2014-04-01,2014-06-30,21485,1000,19170,2014-10-23
30255,2014-04-01,2014-06-30,21485,1000,20103,2014-10-23
30256,2014-07-01,2014-09-30,21485,1000,20103,2014-10-23
30262,2014-07-01,2014-09-30,21485,500,20106,2014-10-23
30264,2014-07-01,2014-09-30,21485,500,21341,2014-10-23
30271,2014-07-01,2014-09-30,21485,500,21922,2014-10-23
30272,2014-04-01,2014-06-30,21485,500,21922,2014-10-23
30282,2014-04-01,2014-06-30,21485,500,22521,2014-10-23
30283,2014-07-01,2014-09-30,21485,300,22521,2014-10-23
30288,2014-07-01,2014-09-30,21485,2000,22525,2014-10-23
30290,2014-07-01,2014-09-30,21485,500,22527,2014-10-23
30293,2014-07-01,2014-09-30,21485,500,22529,2014-10-23
30321,2014-07-01,2014-09-30,21486,15000,12041,2014-10-23
30322,2014-01-01,2014-03-31,21486,15000,12041,2014-10-23
30323,2014-04-01,2014-06-30,21486,15000,12041,2014-10-23
30324,2014-01-01,2014-03-31,21486,15000,12443,2014-10-23
30325,2014-07-01,2014-09-30,21486,15000,12443,2014-10-23
30326,2014-04-01,2014-06-30,21486,15000,12443,2014-10-23
30327,2014-01-01,2014-03-31,21486,3000,17341,2014-10-23
30328,2014-07-01,2014-09-30,21486,3000,17341,2014-10-23
30329,2014-04-01,2014-06-30,21486,3000,17341,2014-10-23
30332,2014-01-01,2014-03-31,21486,2400,20464,2014-10-23
30333,2014-07-01,2014-09-30,21486,1000,16403,2014-10-23
30334,2014-01-01,2014-03-31,21487,5000,11687,2014-10-23
30335,2014-07-01,2014-09-30,21487,1000,11687,2014-10-23
30336,2014-04-01,2014-06-30,21487,2000,11687,2014-10-23
30337,2014-01-01,2014-03-31,21487,3000,12384,2014-10-23
30338,2014-01-01,2014-03-31,21487,2000,12391,2014-10-23
30339,2014-07-01,2014-09-30,21487,8000,17104,2014-10-23
30340,2014-01-01,2014-03-31,21487,5000,17104,2014-10-23
30341,2014-04-01,2014-06-30,21487,10000,17104,2014-10-23
30342,2014-01-01,2014-03-31,21487,2000,21128,2014-10-23
30343,2014-04-01,2014-06-30,21487,3000,22302,2014-10-23
30344,2014-07-01,2014-09-30,21487,1000,22302,2014-10-23
30345,2014-01-01,2014-03-31,21487,2000,22302,2014-10-23
30346,2014-07-01,2014-09-30,21487,3000,23141,2014-10-23
30347,2014-01-01,2014-03-31,21487,2000,23141,2014-10-23
30348,2014-04-01,2014-06-30,21487,3000,23141,2014-10-23
30349,2014-07-01,2014-09-30,21103,15000,22904,2014-10-23
30350,2014-07-01,2014-09-30,21103,1000,16403,2014-10-23
30361,2014-07-01,2014-09-30,21501,395,22541,2014-10-24
30363,2014-01-01,2014-03-31,21501,1088,11584,2014-10-24
30364,2014-07-01,2014-09-30,21501,2370,23169,2014-10-24
30381,2014-07-01,2014-09-30,19761,3000,16385,2014-10-24
30382,2014-07-01,2014-09-30,19761,5000,16386,2014-10-24
30383,2014-07-01,2014-09-30,19761,5000,12711,2014-10-24
30384,2014-07-01,2014-09-30,19761,6000,21543,2014-10-24
30385,2014-07-01,2014-09-30,19761,3000,22582,2014-10-24
30386,2014-07-01,2014-09-30,19761,6000,22622,2014-10-24
30387,2014-07-01,2014-09-30,19761,3000,22581,2014-10-24
30388,2014-07-01,2014-09-30,19761,5000,12837,2014-10-24
30389,2014-07-01,2014-09-30,19761,1750,16384,2014-10-24
30390,2014-07-01,2014-09-30,19761,5000,12627,2014-10-24
30391,2014-07-01,2014-09-30,19761,5000,16383,2014-10-24
30392,2014-04-01,2014-06-30,21521,2000,11687,2014-10-24
30393,2014-07-01,2014-09-30,21521,1000,11687,2014-10-24
30394,2014-01-01,2014-03-31,21521,5000,11687,2014-10-24
30395,2014-01-01,2014-03-31,21521,3000,12384,2014-10-24
30396,2014-01-01,2014-03-31,21521,2000,12391,2014-10-24
30397,2014-04-01,2014-06-30,21521,10000,17104,2014-10-24
30398,2014-01-01,2014-03-31,21521,5000,17104,2014-10-24
30399,2014-07-01,2014-09-30,21521,8000,17104,2014-10-24
30400,2014-01-01,2014-03-31,21521,2000,21128,2014-10-24
30401,2014-04-01,2014-06-30,21521,3000,22302,2014-10-24
30402,2014-07-01,2014-09-30,21521,1000,22302,2014-10-24
30403,2014-01-01,2014-03-31,21521,2000,22302,2014-10-24
30404,2014-04-01,2014-06-30,21521,3000,23141,2014-10-24
30405,2014-01-01,2014-03-31,21521,2000,23141,2014-10-24
30406,2014-07-01,2014-09-30,21521,3000,23141,2014-10-24
30407,2014-07-01,2014-09-30,21521,2000,23882,2014-10-24
30408,2014-04-01,2014-06-30,21522,1000,11680,2014-10-24
30409,2014-07-01,2014-09-30,21522,1000,11680,2014-10-24
30410,2014-04-01,2014-06-30,21522,1500,16882,2014-10-24
30412,2014-01-01,2014-03-31,21522,1500,16882,2014-10-24
30413,2014-04-01,2014-06-30,21522,1000,21221,2014-10-24
30415,2014-01-01,2014-03-31,21522,1000,21221,2014-10-24
30416,2014-07-01,2014-09-30,21522,1000,22134,2014-10-24
30417,2014-04-01,2014-06-30,21522,1500,22533,2014-10-24
30418,2014-07-01,2014-09-30,21522,2000,22533,2014-10-24
30419,2014-07-01,2014-09-30,21522,2000,15482,2014-10-24
30420,2014-07-01,2014-09-30,21522,1000,22135,2014-10-24
30421,2014-07-01,2014-09-30,21541,2370,23169,2014-10-24
30423,2014-07-01,2014-09-30,21541,395,22541,2014-10-24
30424,2014-01-01,2014-03-31,21541,1088,11584,2014-10-24
30441,2014-07-01,2014-09-30,21561,7500,15001,2014-10-27
30442,2014-01-01,2014-03-31,21561,15000,20481,2014-10-27
30443,2014-04-01,2014-06-30,21561,15000,20481,2014-10-27
30444,2014-07-01,2014-09-30,21561,15000,20481,2014-10-27
30445,2014-07-01,2014-09-30,21561,30000,23381,2014-10-27
30446,2014-04-01,2014-06-30,21561,15000,11551,2014-10-27
30447,2014-01-01,2014-03-31,21561,15000,11551,2014-10-27
30448,2014-07-01,2014-09-30,21561,15000,11551,2014-10-27
30449,2014-04-01,2014-06-30,21561,15000,20962,2014-10-27
30450,2014-07-01,2014-09-30,21561,15000,20962,2014-10-27
30451,2014-01-01,2014-03-31,21561,15000,20962,2014-10-27
30452,2014-07-01,2014-09-30,21561,2000,18009,2014-10-27
30453,2014-01-01,2014-03-31,21561,6000,18009,2014-10-27
30454,2014-04-01,2014-06-30,21561,6000,18009,2014-10-27
30455,2014-04-01,2014-06-30,21561,20001,11550,2014-10-27
30456,2014-07-01,2014-09-30,21561,6000,11550,2014-10-27
30457,2014-01-01,2014-03-31,21561,20001,11550,2014-10-27
30458,2014-04-01,2014-06-30,21561,18750,12139,2014-10-27
30459,2014-07-01,2014-09-30,21561,18750,12139,2014-10-27
30460,2014-01-01,2014-03-31,21561,18750,12139,2014-10-27
30461,2014-01-01,2014-03-31,21561,36000,14826,2014-10-27
30462,2014-04-01,2014-06-30,21561,36000,14826,2014-10-27
30463,2014-07-01,2014-09-30,21561,30000,14826,2014-10-27
30464,2014-01-01,2014-03-31,21561,10000,21249,2014-10-27
30466,2014-04-01,2014-06-30,21561,5000,21249,2014-10-27
30467,2014-01-01,2014-03-31,21561,18000,16481,2014-10-27
30468,2014-04-01,2014-06-30,21561,18000,16481,2014-10-27
30469,2014-07-01,2014-09-30,21561,18000,16481,2014-10-27
30470,2014-04-01,2014-06-30,21561,18000,15701,2014-10-27
30471,2014-07-01,2014-09-30,21561,18000,15701,2014-10-27
30472,2014-01-01,2014-03-31,21561,18000,15701,2014-10-27
30473,2014-01-01,2014-03-31,21561,9000,16485,2014-10-27
30474,2014-04-01,2014-06-30,21561,9000,16485,2014-10-27
30475,2014-07-01,2014-09-30,21561,9000,16485,2014-10-27
30476,2014-04-01,2014-06-30,21561,6000,21881,2014-10-27
30477,2014-01-01,2014-03-31,21561,2000,21881,2014-10-27
30478,2014-07-01,2014-09-30,21561,6000,21881,2014-10-27
30479,2014-01-01,2014-03-31,21561,15000,17742,2014-10-27
30480,2014-04-01,2014-06-30,21561,7500,17742,2014-10-27
30481,2014-07-01,2014-09-30,21561,7500,17742,2014-10-27
30488,2014-01-01,2014-03-31,21561,27000,17045,2014-10-27
30489,2014-07-01,2014-09-30,21561,27000,17045,2014-10-27
30490,2014-04-01,2014-06-30,21561,27000,17045,2014-10-27
30491,2014-07-01,2014-09-30,21561,15000,22622,2014-10-27
30492,2014-04-01,2014-06-30,21561,5000,22622,2014-10-27
30493,2014-07-01,2014-09-30,21561,18000,11571,2014-10-27
30494,2014-04-01,2014-06-30,21561,18000,11571,2014-10-27
30495,2014-01-01,2014-03-31,21561,18000,11571,2014-10-27
30496,2014-04-01,2014-06-30,21561,13750,16441,2014-10-27
30497,2014-07-01,2014-09-30,21561,13750,16441,2014-10-27
30498,2014-01-01,2014-03-31,21561,13750,16441,2014-10-27
30499,2014-04-01,2014-06-30,21562,27000,17045,2014-10-27
30500,2014-07-01,2014-09-30,21562,27000,17045,2014-10-27
30501,2014-01-01,2014-03-31,21562,27000,17045,2014-10-27
30502,2014-07-01,2014-09-30,21562,15000,22622,2014-10-27
30503,2014-04-01,2014-06-30,21562,5000,22622,2014-10-27
30504,2014-04-01,2014-06-30,21562,20001,11550,2014-10-27
30505,2014-07-01,2014-09-30,21562,6000,11550,2014-10-27
30506,2014-01-01,2014-03-31,21562,20001,11550,2014-10-27
30507,2014-04-01,2014-06-30,21562,18000,15701,2014-10-27
30508,2014-07-01,2014-09-30,21562,18000,15701,2014-10-27
30509,2014-01-01,2014-03-31,21562,18000,15701,2014-10-27
30510,2014-07-01,2014-09-30,21562,13750,16441,2014-10-27
30511,2014-01-01,2014-03-31,21562,13750,16441,2014-10-27
30512,2014-04-01,2014-06-30,21562,13750,16441,2014-10-27
30513,2014-07-01,2014-09-30,21562,30000,23381,2014-10-27
30514,2014-01-01,2014-03-31,21562,18000,11571,2014-10-27
30515,2014-04-01,2014-06-30,21562,18000,11571,2014-10-27
30516,2014-07-01,2014-09-30,21562,18000,11571,2014-10-27
30517,2014-04-01,2014-06-30,21562,6000,21881,2014-10-27
30518,2014-07-01,2014-09-30,21562,6000,21881,2014-10-27
30519,2014-01-01,2014-03-31,21562,2000,21881,2014-10-27
30523,2014-04-01,2014-06-30,21562,15000,20962,2014-10-27
30524,2014-01-01,2014-03-31,21562,15000,20962,2014-10-27
30525,2014-07-01,2014-09-30,21562,15000,20962,2014-10-27
30526,2014-04-01,2014-06-30,21562,15000,11551,2014-10-27
30527,2014-01-01,2014-03-31,21562,15000,11551,2014-10-27
30528,2014-07-01,2014-09-30,21562,15000,11551,2014-10-27
30529,2014-07-01,2014-09-30,21562,30000,14826,2014-10-27
30530,2014-01-01,2014-03-31,21562,36000,14826,2014-10-27
30531,2014-04-01,2014-06-30,21562,36000,14826,2014-10-27
30532,2014-07-01,2014-09-30,21562,7500,15001,2014-10-27
30533,2014-04-01,2014-06-30,21562,15000,20481,2014-10-27
30534,2014-07-01,2014-09-30,21562,15000,20481,2014-10-27
30535,2014-01-01,2014-03-31,21562,15000,20481,2014-10-27
30536,2014-01-01,2014-03-31,21562,18750,12139,2014-10-27
30537,2014-07-01,2014-09-30,21562,18750,12139,2014-10-27
30538,2014-04-01,2014-06-30,21562,18750,12139,2014-10-27
30542,2014-04-01,2014-06-30,21562,9000,16485,2014-10-27
30543,2014-07-01,2014-09-30,21562,9000,16485,2014-10-27
30544,2014-01-01,2014-03-31,21562,9000,16485,2014-10-27
30545,2014-01-01,2014-03-31,21562,10000,21248,2014-10-27
30547,2014-04-01,2014-06-30,21562,5000,21248,2014-10-27
30548,2014-04-01,2014-06-30,21562,18000,16481,2014-10-27
30549,2014-07-01,2014-09-30,21562,18000,16481,2014-10-27
30550,2014-01-01,2014-03-31,21562,18000,16481,2014-10-27
30551,2014-07-01,2014-09-30,21562,7500,17742,2014-10-27
30552,2014-01-01,2014-03-31,21562,15000,17742,2014-10-27
30553,2014-04-01,2014-06-30,21562,7500,17742,2014-10-27
30554,2014-07-01,2014-09-30,21562,2000,18009,2014-10-27
30555,2014-04-01,2014-06-30,21562,6000,18009,2014-10-27
30556,2014-01-01,2014-03-31,21562,60000,18009,2014-10-27
30557,2014-07-01,2014-09-30,21563,30000,23381,2014-10-27
30558,2014-07-01,2014-09-30,21563,2000,18009,2014-10-27
30559,2014-01-01,2014-03-31,21563,60000,18009,2014-10-27
30560,2014-04-01,2014-06-30,21563,6000,18009,2014-10-27
30564,2014-07-01,2014-09-30,21563,6000,11550,2014-10-27
30565,2014-04-01,2014-06-30,21563,20001,11550,2014-10-27
30566,2014-01-01,2014-03-31,21563,20001,11550,2014-10-27
30570,2014-01-01,2014-03-31,21563,36000,14826,2014-10-27
30571,2014-04-01,2014-06-30,21563,36000,14826,2014-10-27
30572,2014-07-01,2014-09-30,21563,30000,14826,2014-10-27
30573,2014-04-01,2014-06-30,21563,7500,17742,2014-10-27
30574,2014-07-01,2014-09-30,21563,7500,17742,2014-10-27
30575,2014-01-01,2014-03-31,21563,15000,17742,2014-10-27
30576,2014-07-01,2014-09-30,21563,7500,15001,2014-10-27
30577,2014-07-01,2014-09-30,21563,18000,16481,2014-10-27
30578,2014-01-01,2014-03-31,21563,18000,16481,2014-10-27
30579,2014-04-01,2014-06-30,21563,18000,16481,2014-10-27
