EXPENDITURE_ID,PERIOD_START,PERIOD_END,LOBBYIST_ID,ACTION,AMOUNT,EXPENDITURE_DATE,PURPOSE,RECIPIENT,CLIENT_ID,CREATED_DATE
2807,2013-01-01,2013-03-31,14921,"Filing Fee",525,2013-01-15,"Filing Fee","City of Chicago",17300,2013-08-26
2808,2013-01-01,2013-03-31,14921,"Filing Fee",525,2013-02-14,"Filing Fee","City of Chicago",17387,2013-08-26
2809,2013-04-01,2013-06-30,14921,"City of Chicago",525,2013-04-12,"Filing fee","City of Chicago",18227,2013-08-26
2810,2013-04-01,2013-06-30,14921,"City of Chicago",525,2013-04-12,"Filing Fee","City of Chicago",18227,2013-08-26
2811,2013-04-01,2013-06-30,14921,"City of Chicago",525,2013-05-20,"Filing Fee","City of Chicago",18523,2013-08-26
2812,2013-01-01,2013-03-31,14921,"Filing Fee",275,2013-02-14,"Filing Fee","City of Chicago",17386,2013-08-26
2813,2013-04-01,2013-06-30,14921,"City of Chicago",1025,2013-06-18,"Filing fee","City of Chicago",18942,2013-08-26
2814,2013-04-01,2013-06-30,14921,"CITY OF CHICAGO",525,2013-04-19,"FILING FEE","CITY OF CHICAGO",18224,2013-08-26
2815,2013-04-01,2013-06-30,14921,"CITY OF CHICAGO",1025,2013-06-18,"FILING FEE","CITY OF CHICAGO",18941,2013-08-26
2816,2013-04-01,2013-06-30,14921,"City of Chicago",525,2013-06-10,"Filing fee","City of Chicago",17403,2013-08-26
2817,2013-01-01,2013-03-31,14921,"Filing Fee",1025,2013-02-28,"Filinf Fee","City of Chicago",17403,2013-08-26
2818,2013-04-01,2013-06-30,14921,"City of Chicago",525,2013-04-15,"Filing Fee","City of CHicago",16023,2013-08-26
2819,2013-01-01,2013-03-31,14921,"Filing Fee",275,2013-02-14,"Filing Fee","City of Chicago",17390,2013-08-26
2820,2013-04-01,2013-06-30,14921,"City of Chicago",275,2013-04-16,"Filing Fee","City of Chicago",18223,2013-08-26
2821,2013-01-01,2013-03-31,14921,"Filing Fee",525,2013-02-13,"Filing Fee","City of Chicago",17296,2013-08-26
2822,2013-04-01,2013-06-30,14921,"City of Chicago",525,2013-06-11,"Filing Fee","City of Chicago",18943,2013-08-26
2823,2013-04-01,2013-06-30,14921,"CITY OF CHICAGO",275,2013-04-17,"FILING FEE","CITY OF CHICAGO",18221,2013-08-26
2824,2013-01-01,2013-03-31,14921,"Filing Fee",525,2013-02-28,"Filing Fee","City of Chicago",17389,2013-08-26
2825,2013-04-01,2013-06-30,14921,"City of Chicago",525,2013-05-20,"Filing Fee","City of Chicago",18525,2013-08-26
2826,2013-01-01,2013-03-31,14921,"Filing Fee",275,2013-03-14,"Filing Fee","City of Chicago",17705,2013-08-26
2827,2013-04-01,2013-06-30,14921,"CITY OF CHICAGO",525,2013-05-13,"Filing Fee","City of Chicago",18524,2013-08-26
2828,2013-04-01,2013-06-30,14921,"City of Chicago",1025,2013-06-10,"Filing Fee","City of Chicago",18527,2013-08-26
2829,2013-04-01,2013-06-30,14921,"City of Chicago",1025,2013-04-01,"Filing Fee","City of Chicago",17707,2013-08-26
2830,2013-04-01,2013-06-30,14921,"City of Chicago",1025,2013-04-01,"Filng Fee","City of CHicago",17708,2013-08-26
2831,2013-01-01,2013-03-31,14921,"Filing Fee",1025,2013-02-13,"Filing Fee","City of Chicago",17299,2013-08-26
2832,2013-04-01,2013-06-30,14921,"City of Chicago",525,2013-05-13,"Filing Fee","City of Chicago",18522,2013-08-26
2833,2013-04-01,2013-06-30,14921,"CITY OF CHICAGO",275,2013-06-27,"FILING FEE","CITY OF CHICAGO",17302,2013-08-26
2834,2013-04-01,2013-06-30,14921,"CITY OF CHICAGO",525,2013-05-15,"FILING FEE","CITY OF CHICAGO",17302,2013-08-26
2835,2013-04-01,2013-06-30,14921,"CITY OF CHICAGO",275,2013-05-15,"FILING FEE","CITY OF CHICAGO",17302,2013-08-26
2836,2013-04-01,2013-06-30,14921,"City of Chicago",1025,2013-06-10,"Filing Fee","City of Chicago",18526,2013-08-26
2837,2013-04-01,2013-06-30,14921,"City of Chicago",275,2013-04-16,"Filing Fee","City of Chicago",17706,2013-08-26
2861,2013-07-01,2013-09-30,11386,"vacation of 6300 block of N. Kenmore",95000,2013-07-01,"CDOT required-deposit for City relocation of electrical work","Department of Transportation",16945,2013-10-01
2862,2013-07-01,2013-09-30,11386,"vacation of 6300 block of N. Kenmore",9000,2013-07-01,"CDOT - required charge for obtaining appraisal","Department of Transportaion",16945,2013-10-01
2863,2013-07-01,2013-09-30,10493,"Variation for 1454 W. 47th St.",275,2013-08-19,"Application Fee","City of Chicago, Department of Revenue, 121 N. LaSalle St., Chicago, IL 60602",16216,2013-10-01
2864,2013-07-01,2013-09-30,10493,"Special use for 1454 W. 47th St.",525,2013-08-19,"Application Fee","City of Chicago, Department of Revenue, 121 N. LaSalle St., Chicago, IL 60602",16216,2013-10-01
2865,2013-07-01,2013-09-30,11752,"Legilsative luncheon",1089,2013-09-11,"Latino/a Caucus Luncheon","Gene and Georgetti",17244,2013-10-03
2866,2013-07-01,2013-09-30,10952,"Implementation of City Digital Network",1244,2013-08-14,"Travel to Chicago","American Airlines",16623,2013-10-03
2900,2013-07-01,2013-09-30,11517,"Travels and Meals for self",628,2013-07-10,"Meeting Chicago Digital Network","Dpt. of Buildings (Matt Beaudet, Mark Izzo)",15902,2013-10-07
2901,2013-07-01,2013-09-30,11517,"Travels and Meals for self",628,2013-07-11,"Weekly Meeting Chicago Digital Network","CFO team (Jacob Ringer, Colleen Stone, Scott Yonover), CDOT (Maureen West, Jai Kalayil), Dpt. of Buildings (Matt Beaudet), Housing/Zoning Dpt. (Vickie Lozano), Legal (Karen Bielarz), Water Management (Mike Sturtevant), 2FM (Jennifer Muss), OEMC (Anna Stath",15902,2013-10-07
2902,2013-07-01,2013-09-30,11517,"Travels and Meals for self",628,2013-07-18,"Weekly Meeting Chicago Digital Network","CFO team (Jacob Ringer, Colleen Stone, Scott Yonover), CDOT (Maureen West, Jai Kalayil), Dpt. of Buildings (Matt Beaudet), Housing/Zoning Dpt. (Vickie Lozano), Legal (Karen Bielarz), Water Management (Mike Sturtevant), 2FM (Jennifer Muss), OEMC (Anna Stath",15902,2013-10-07
2903,2013-07-01,2013-09-30,11517,"Travels and Meals for self",628,2013-08-14,"Meeting Chicago Digital Network  with IDOT","CFO team (Jacob Ringer, Colleen Stone), CDOT (Maureen West)",15902,2013-10-07
2904,2013-07-01,2013-09-30,11517,"Travels and Meals for self",628,2013-08-15,"Weekly Meeting Chicago Digital Network","CFO team (Jacob Ringer, Colleen Stone, Scott Yonover), CDOT (Maureen West, Jai Kalayil), Dpt. of Buildings (Matt Beaudet), Housing/Zoning Dpt. (Vickie Lozano), Legal (Karen Bielarz), Water Management (Mike Sturtevant), 2FM (Jennifer Muss), OEMC (Anna Stath",15902,2013-10-07
2905,2013-07-01,2013-09-30,11517,"Travels and Meals for self",628,2013-08-15,"Meeting Chicago Digital Network - M/WBE compliance","CFO team (Jacob Ringer, Colleen Stone), Dpt. of Procurement (Monica Jimenez, Jacoby Radford)",15902,2013-10-07
2906,2013-07-01,2013-09-30,11517,"Travels and Meals for self",628,2013-08-21,"Meeting Chicago Digital Network - 2FM and Police Stations issues","2FM (Jennifer Muss, Carmen Vega)",15902,2013-10-07
2907,2013-07-01,2013-09-30,11517,"Travels and Meals for self",628,2013-08-22,"Weekly Meeting Chicago Digital Network","CFO team (Jacob Ringer, Colleen Stone, Scott Yonover), CDOT (Maureen West, Jai Kalayil), Dpt. of Buildings (Matt Beaudet), Housing/Zoning Dpt. (Vickie Lozano), Legal (Karen Bielarz), Water Management (Mike Sturtevant), 2FM (Jennifer Muss), OEMC (Anna Stath",15902,2013-10-07
2908,2013-07-01,2013-09-30,11517,"Travels and Meals for self",628,2013-08-29,"Weekly Meeting Chicago Digital Network","CFO team (Jacob Ringer, Colleen Stone, Scott Yonover), CDOT (Maureen West, Jai Kalayil), Dpt. of Buildings (Matt Beaudet), Housing/Zoning Dpt. (Vickie Lozano), Legal (Karen Bielarz), Water Management (Mike Sturtevant), 2FM (Jennifer Muss), OEMC (Anna Stath",15902,2013-10-07
2909,2013-07-01,2013-09-30,11517,"Travels and Meals for self",628,2013-08-29,"Meeting Chicago Digital Network  - Dpt. of Buildings permitting","Dpt. of Buildings (Matt Beaudet, Dixit Patel, Avikam Hameiri, Mark Izzo)",15902,2013-10-07
2910,2013-07-01,2013-09-30,11517,"Travels and Meals for self",628,2013-09-04,"Meeting Chicago Digital Network  - Dpt. of Buildings permitting","Dpt. of Buildings (Avikam Hameiri, Mark Izzo)",15902,2013-10-07
2911,2013-07-01,2013-09-30,11517,"Travels and Meals for self",628,2013-09-05,"Weekly Meeting Chicago Digital Network","CFO team (Jacob Ringer, Colleen Stone, Scott Yonover), CDOT (Maureen West, Jai Kalayil), Dpt. of Buildings (Matt Beaudet), Housing/Zoning Dpt. (Vickie Lozano), Legal (Karen Bielarz), Water Management (Mike Sturtevant), 2FM (Jennifer Muss), OEMC (Anna Stath",15902,2013-10-07
2912,2013-07-01,2013-09-30,11517,"Travels and Meals for self",628,2013-09-12,"Weekly Meeting Chicago Digital Network","CFO team (Jacob Ringer, Colleen Stone, Scott Yonover), CDOT (Maureen West, Jai Kalayil), Dpt. of Buildings (Matt Beaudet), Housing/Zoning Dpt. (Vickie Lozano), Legal (Karen Bielarz), Water Management (Mike Sturtevant), 2FM (Jennifer Muss), OEMC (Anna Stath",15902,2013-10-07
2913,2013-07-01,2013-09-30,11517,"Travels and Meals for self",628,2013-09-12,"Meeting Chicago Digital Network with CDOT","CDOT (Jeff Brink)",15902,2013-10-07
2914,2013-07-01,2013-09-30,11517,"Travels and Meals for self",628,2013-09-18,"Meeting Chicago Digital Network  - Dpt. of Buildings permitting","Dpt. of Buildings (Matt Beaudet, Dixit Patel, Avikam Hameiri, Mark Izzo)",15902,2013-10-07
2915,2013-07-01,2013-09-30,11517,"Travels and Meals for self",628,2013-09-19,"Weekly Meeting Chicago Digital Network","CFO team (Jacob Ringer, Colleen Stone, Scott Yonover), CDOT (Maureen West, Jai Kalayil), Dpt. of Buildings (Matt Beaudet), Housing/Zoning Dpt. (Vickie Lozano), Legal (Karen Bielarz), Water Management (Mike Sturtevant), 2FM (Jennifer Muss), OEMC (Anna Stath",15902,2013-10-07
2916,2013-07-01,2013-09-30,11517,"Travels and Meals for self",628,2013-09-26,"Weekly Meeting Chicago Digital Network","CFO team (Jacob Ringer, Colleen Stone, Scott Yonover), CDOT (Maureen West, Jai Kalayil), Dpt. of Buildings (Matt Beaudet), Housing/Zoning Dpt. (Vickie Lozano), Legal (Karen Bielarz), Water Management (Mike Sturtevant), 2FM (Jennifer Muss), OEMC (Anna Stath",15902,2013-10-07
2917,2013-07-01,2013-09-30,11517,"Travels and Meals for self",628,2013-09-13,"Meeting with CDOT on Street Furniture Operations","CDOT (Scott Kubly)",13576,2013-10-07
2918,2013-07-01,2013-09-30,11517,"Travels and Meals for self",628,2013-09-25,"Meeting with CTA on Street Furniture Operations","CTA (Eric Reese)",13576,2013-10-07
2919,2013-07-01,2013-09-30,15403,"Luncheon Tip",270,2013-09-11,"Latino/s Caucus luncheon","Gene and Georgetti",17244,2013-10-07
2920,2013-07-01,2013-09-30,15403,"Legilsative luncheon",1089,2013-09-11,"Latino/a Caucus Luncheon","Gene and Georgetti",17244,2013-10-07
2921,2013-07-01,2013-09-30,11688,"Air travel to meeting",334,2013-07-31,"Update on Municipal Securities Group and the market","Lois Scott, Chief Financial Officer, City of Chicago",12435,2013-10-08
2922,2013-07-01,2013-09-30,11688,"Air travel to meeting",334,2013-07-31,"Update on Municipal Securities Group and the market","Lois Scott, Chief Financial Officer, City of Chicago",12436,2013-10-08
2942,2013-07-01,2013-09-30,11168,"Meeting with Finance Department - Minicipal Bond Issues",1105,2013-09-20,Airfare,"American Airlines 360 Lexington Avenue New York, NY  10017",12663,2013-10-10
2981,2013-07-01,2013-09-30,11358,"Monitoring and Committee Testimony",1250,2013-06-30,Lobbying,"The Perman Group, 1904 West Newport Ave., Chicago, IL 60657",15610,2013-10-14
2982,2013-07-01,2013-09-30,11358,Monitoring,1250,2013-07-31,Lobbying,"The Perman Group, 1904 West Newport Ave., Chicago, IL 60657",15610,2013-10-14
2983,2013-07-01,2013-09-30,11358,Monitoring,1250,2013-08-31,Lobbying,"The Perman Group, 1904 West Newport Ave., Chicago, IL 60657",15610,2013-10-14
2984,2013-07-01,2013-09-30,15228,"Insurance Contract",466,2013-09-03,Travel,"Delta Airlines, Atlanta GA - Airline",12597,2013-10-15
2985,2013-07-01,2013-09-30,14921,"Filing Fee",1025,2013-08-29,"Filing Fee","City of Chicago",18521,2013-10-15
2986,2013-07-01,2013-09-30,14921,"Filing Fee",1025,2013-08-29,"Filing Fee","City of Chicago",18521,2013-10-15
2987,2013-07-01,2013-09-30,14921,"Filing Fee",525,2013-07-08,"Filing Fee","City of Chicago",18522,2013-10-15
2988,2013-07-01,2013-09-30,14921,"Filing Fee",525,2013-09-16,"Filing Fee","City of Chicago",18525,2013-10-15
2989,2013-07-01,2013-09-30,14921,"Filing Fee",525,2013-07-12,"Filing Fee","City of Chicago",19544,2013-10-15
2990,2013-07-01,2013-09-30,14921,"Filing Fee",1025,2013-07-19,"Filing Fee","City of Chicago",19543,2013-10-15
2991,2013-07-01,2013-09-30,14921,"Filing Fee",1025,2013-08-05,"Filing Fee","City of Chicago",19542,2013-10-15
2992,2013-07-01,2013-09-30,14921,"Filng Fee",525,2013-07-08,"Filing Fee","City of Chicago",19541,2013-10-15
2993,2013-07-01,2013-09-30,14921,"Filing Fee",1025,2013-07-08,"Filing Fee","City of Chicago",16024,2013-10-15
2994,2013-07-01,2013-09-30,15464,"Filing Fee",1025,2013-08-05,"Filing Fee","City of Chicago",19542,2013-10-15
2995,2013-04-01,2013-06-30,15464,"City of Chicago",525,2013-05-20,"Filing Fee","City of Chicago",18525,2013-10-15
2996,2013-07-01,2013-09-30,15464,"Filing Fee",525,2013-09-16,"Filing Fee","City of Chicago",18525,2013-10-15
2997,2013-07-01,2013-09-30,15464,"Filing Fee",525,2013-07-08,"Filing Fee","City of Chicago",18522,2013-10-15
2998,2013-04-01,2013-06-30,15464,"City of Chicago",525,2013-05-13,"Filing Fee","City of Chicago",18522,2013-10-15
2999,2013-07-01,2013-09-30,15464,"Filing Fee",1025,2013-07-19,"Filing Fee","City of Chicago",19543,2013-10-15
3000,2013-07-01,2013-09-30,15464,"Filing Fee",1025,2013-08-29,"Filing Fee","City of Chicago",18521,2013-10-15
3001,2013-07-01,2013-09-30,15464,"Filing Fee",1025,2013-08-29,"Filing Fee","City of Chicago",18521,2013-10-15
3002,2013-04-01,2013-06-30,15464,"CITY OF CHICAGO",275,2013-05-15,"FILING FEE","CITY OF CHICAGO",17302,2013-10-15
3003,2013-04-01,2013-06-30,15464,"CITY OF CHICAGO",525,2013-05-15,"FILING FEE","CITY OF CHICAGO",17302,2013-10-15
3004,2013-04-01,2013-06-30,15464,"CITY OF CHICAGO",275,2013-06-27,"FILING FEE","CITY OF CHICAGO",17302,2013-10-15
3005,2013-04-01,2013-06-30,15464,"City of Chicago",525,2013-04-15,"Filing Fee","City of CHicago",16023,2013-10-15
3006,2013-07-01,2013-09-30,15464,"Filing Fee",525,2013-07-12,"Filing Fee","City of Chicago",19544,2013-10-15
3007,2013-04-01,2013-06-30,15464,"CITY OF CHICAGO",1025,2013-06-18,"FILING FEE","CITY OF CHICAGO",18941,2013-10-15
3008,2013-04-01,2013-06-30,15464,"City of Chicago",525,2013-06-10,"Filing fee","City of Chicago",17403,2013-10-15
3009,2013-01-01,2013-03-31,15464,"Filing Fee",1025,2013-02-28,"Filinf Fee","City of Chicago",17403,2013-10-15
3022,2013-07-01,2013-09-30,11060,"General Municipal Bond business - ideas presented for refinancing of debt associated with O'Hare Airport",293,2013-07-16,"Round Trip Airfare","American Airlines  4333 Amon Carter Blvd.",16746,2013-10-16
3023,2013-07-01,2013-09-30,11103,"Promote Wal-Mart in Chicago",642,2013-07-15,Airfare,"American Airlines",12443,2013-10-16
3024,2013-07-01,2013-09-30,11103,"Promote Wal-Mart in Chicago",345,2013-07-15,Hotel,"Hotel Felix",12443,2013-10-16
3025,2013-07-01,2013-09-30,11103,"Promote Wal-Mart in Chicago",642,2013-09-03,Airfare,"American Airlines",12443,2013-10-16
3026,2013-07-01,2013-09-30,11103,"Promote Wal-Mart in Chicago",258,2013-09-03,Hotel,"Embassy Suites",12443,2013-10-16
3027,2013-07-01,2013-09-30,11103,"Promote Wal-Mart in Chicago",576,2013-09-09,Airfare,"American Airlines",12443,2013-10-16
3028,2013-07-01,2013-09-30,11103,"Promote Wal-Mart in Chicago",1079,2013-09-09,Hotel,"Embassy Suites",12443,2013-10-16
3029,2013-07-01,2013-09-30,11103,"Government and Regulatory Issues",6000,2013-07-01,"Lobbying Retainer","Nicolay & Dart LLC, 33 North Dearborn Street, Suite 2200, Chicago, IL 60602--Government Affairs Firm",12443,2013-10-16
3030,2013-07-01,2013-09-30,11103,"Government and Regulatory Issues",6000,2013-08-01,"Lobbying Retainer","Nicolay & Dart LLC, 33 North Dearborn Street, Suite 2200, Chicago, IL 60602--Government Affairs Firm",12443,2013-10-16
3032,2013-07-01,2013-09-30,11103,"Siting of New Stores and Reputation Advocacy",33750,2013-07-30,"Public Affairs/Grassroots Retainer","Serafin & Associates, Inc. 409 West Huron Street, Suite 600, Chicago, IL 60654--Communications Firm",12443,2013-10-16
3033,2013-07-01,2013-09-30,11103,"Siting of New Stores and Reputation Advocacy",4580,2013-08-05,"Reimbursed expenses for community outreach activities","Serafin & Associates, Inc. 409 West Huron Street, Suite 600, Chicago, IL 60654--Communications Firm",12443,2013-10-16
3034,2013-07-01,2013-09-30,11103,"Siting of New Stores and Reputation Advocacy",10525,2013-08-08,"Reimbursed expenses for community outreach activities","Serafin & Associates, Inc. 409 West Huron Street, Suite 600, Chicago, IL 60654--Communications Firm",12443,2013-10-16
3035,2013-07-01,2013-09-30,11103,"Siting of New Stores and Reputation Advocacy",33750,2013-09-03,"Public Affairs/Grassroots Retainer","Serafin & Associates, Inc. 409 West Huron Street, Suite 600, Chicago, IL 60654--Communications Firm",12443,2013-10-16
3036,2013-07-01,2013-09-30,11103,"Government and Regulatory Issues",6000,2013-08-31,"Lobbying Retainer","Nicolay & Dart LLC, 33 North Dearborn Street, Suite 2200, Chicago, IL 60602--Government Affairs Firm",12443,2013-10-17
3037,2013-07-01,2013-09-30,11915,"Kenomore vacation, plat of subdivison",53060,2013-09-13,"legal fees","SNR Denton, 233 S Wacker Dr.  Ste. 8700  Chicago IL  60606",12187,2013-10-17
3038,2013-07-01,2013-09-30,11915,"traffic studies / Kenmore Vacation",4437,2013-09-13,"transportation studies",KLOA,12187,2013-10-17
3041,2013-07-01,2013-09-30,10906,"Discussed pre-paid cards for the City",250,2013-08-08,"Employee Travel Expense","Hotel Palomar, 505 N. State Street, Chicago, IL 60654, Hotel",12608,2013-10-18
3042,2013-07-01,2013-09-30,10906,"Discussed pre-paid cards for the City",454,2013-08-07,"Employee Travel Expense","Southwest Airlines, 4600 International Gtwy, Columbus, OH 43219, Airline",12608,2013-10-18
3043,2013-07-01,2013-09-30,11181,"Discussed pre-paid cards for the City",382,2013-08-08,"Employee Travel Expense","United Airlines, 5300 Riverside Dr, Cleveland, OH 44135, Airline",12608,2013-10-18
